"Time","X Axis Acceleration","Y Axis Acceleration","Z Axis Acceleration"
"ms","g","g","g"
"0.000","-0.088","0.022","1.03"
"10.000","-0.089","0.022","1.031"
"20.000","-0.089","0.022","1.031"
"30.000","-0.089","0.021","1.031"
"40.000","-0.089","0.021","1.032"
"50.000","-0.088","0.021","1.032"
"60.000","-0.088","0.021","1.031"
"70.000","-0.088","0.021","1.031"
"80.000","-0.087","0.021","1.03"
"90.000","-0.087","0.022","1.03"
"100.000","-0.087","0.022","1.029"
"110.000","-0.087","0.022","1.029"
"120.000","-0.087","0.023","1.029"
"130.000","-0.087","0.023","1.029"
"140.000","-0.087","0.023","1.03"
"150.000","-0.086","0.023","1.03"
"160.000","-0.086","0.023","1.03"
"170.000","-0.087","0.023","1.032"
"180.000","-0.087","0.023","1.033"
"190.000","-0.087","0.023","1.035"
"200.000","-0.087","0.023","1.036"
"210.000","-0.087","0.023","1.036"
"220.000","-0.087","0.023","1.036"
"230.000","-0.088","0.022","1.037"
"240.000","-0.088","0.022","1.038"
"250.000","-0.088","0.022","1.038"
"260.000","-0.089","0.022","1.039"
"270.000","-0.088","0.022","1.039"
"280.000","-0.088","0.022","1.039"
"290.000","-0.088","0.022","1.039"
"300.000","-0.088","0.022","1.04"
"310.000","-0.088","0.022","1.04"
"320.000","-0.088","0.022","1.041"
"330.000","-0.088","0.023","1.04"
"340.000","-0.087","0.023","1.04"
"350.000","-0.087","0.024","1.04"
"360.000","-0.086","0.024","1.04"
"370.000","-0.086","0.025","1.04"
"380.000","-0.086","0.026","1.039"
"390.000","-0.086","0.027","1.039"
"400.000","-0.086","0.027","1.039"
"410.000","-0.087","0.027","1.039"
"420.000","-0.088","0.027","1.039"
"430.000","-0.089","0.027","1.039"
"440.000","-0.089","0.028","1.04"
"450.000","-0.089","0.029","1.04"
"460.000","-0.088","0.03","1.04"
"470.000","-0.088","0.03","1.04"
"480.000","-0.088","0.031","1.04"
"490.000","-0.088","0.032","1.041"
"500.000","-0.088","0.033","1.04"
"510.000","-0.087","0.033","1.039"
"520.000","-0.088","0.033","1.038"
"530.000","-0.088","0.033","1.037"
"540.000","-0.089","0.033","1.037"
"550.000","-0.09","0.033","1.036"
"560.000","-0.091","0.033","1.035"
"570.000","-0.091","0.033","1.035"
"580.000","-0.091","0.032","1.035"
"590.000","-0.091","0.031","1.035"
"600.000","-0.091","0.031","1.035"
"610.000","-0.092","0.031","1.035"
"620.000","-0.091","0.03","1.036"
"630.000","-0.091","0.029","1.036"
"640.000","-0.091","0.028","1.036"
"650.000","-0.091","0.027","1.036"
"660.000","-0.091","0.026","1.035"
"670.000","-0.091","0.026","1.035"
"680.000","-0.092","0.025","1.034"
"690.000","-0.092","0.024","1.034"
"700.000","-0.092","0.023","1.034"
"710.000","-0.092","0.023","1.034"
"720.000","-0.092","0.022","1.034"
"730.000","-0.092","0.021","1.035"
"740.000","-0.092","0.021","1.035"
"750.000","-0.092","0.02","1.035"
"760.000","-0.092","0.02","1.035"
"770.000","-0.091","0.02","1.035"
"780.000","-0.091","0.021","1.035"
"790.000","-0.09","0.021","1.035"
"800.000","-0.089","0.021","1.035"
"810.000","-0.089","0.021","1.034"
"820.000","-0.089","0.021","1.033"
"830.000","-0.089","0.021","1.033"
"840.000","-0.089","0.022","1.033"
"850.000","-0.09","0.022","1.034"
"860.000","-0.09","0.022","1.034"
"870.000","-0.09","0.023","1.034"
"880.000","-0.091","0.023","1.034"
"890.000","-0.091","0.024","1.033"
"900.000","-0.092","0.024","1.033"
"910.000","-0.092","0.024","1.033"
"920.000","-0.092","0.024","1.033"
"930.000","-0.092","0.024","1.033"
"940.000","-0.092","0.024","1.033"
"950.000","-0.091","0.023","1.032"
"960.000","-0.091","0.023","1.032"
"970.000","-0.091","0.023","1.032"
"980.000","-0.091","0.023","1.032"
"990.000","-0.091","0.023","1.031"
"1000.000","-0.091","0.023","1.032"
"1010.000","-0.091","0.023","1.032"
"1020.000","-0.091","0.023","1.032"
"1030.000","-0.091","0.023","1.031"
"1040.000","-0.091","0.023","1.031"
"1050.000","-0.091","0.024","1.03"
"1060.000","-0.091","0.024","1.03"
"1070.000","-0.09","0.024","1.029"
"1080.000","-0.09","0.024","1.029"
"1090.000","-0.089","0.024","1.029"
"1100.000","-0.088","0.024","1.028"
"1110.000","-0.088","0.025","1.027"
"1120.000","-0.087","0.025","1.027"
"1130.000","-0.087","0.024","1.026"
"1140.000","-0.086","0.024","1.026"
"1150.000","-0.086","0.024","1.025"
"1160.000","-0.086","0.024","1.026"
"1170.000","-0.086","0.024","1.026"
"1180.000","-0.086","0.024","1.027"
"1190.000","-0.086","0.024","1.027"
"1200.000","-0.086","0.024","1.028"
"1210.000","-0.086","0.024","1.029"
"1220.000","-0.086","0.024","1.029"
"1230.000","-0.087","0.025","1.03"
"1240.000","-0.086","0.025","1.03"
"1250.000","-0.087","0.025","1.03"
"1260.000","-0.087","0.026","1.031"
"1270.000","-0.087","0.026","1.031"
"1280.000","-0.087","0.026","1.03"
"1290.000","-0.088","0.026","1.031"
"1300.000","-0.088","0.026","1.031"
"1310.000","-0.088","0.025","1.032"
"1320.000","-0.089","0.025","1.033"
"1330.000","-0.09","0.024","1.033"
"1340.000","-0.09","0.024","1.033"
"1350.000","-0.09","0.024","1.033"
"1360.000","-0.091","0.024","1.033"
"1370.000","-0.09","0.024","1.032"
"1380.000","-0.09","0.024","1.032"
"1390.000","-0.089","0.024","1.032"
"1400.000","-0.089","0.024","1.033"
"1410.000","-0.089","0.023","1.033"
"1420.000","-0.088","0.023","1.034"
"1430.000","-0.088","0.023","1.035"
"1440.000","-0.087","0.022","1.035"
"1450.000","-0.086","0.023","1.034"
"1460.000","-0.086","0.023","1.034"
"1470.000","-0.086","0.023","1.034"
"1480.000","-0.085","0.023","1.034"
"1490.000","-0.086","0.023","1.034"
"1500.000","-0.086","0.023","1.033"
"1510.000","-0.085","0.023","1.033"
"1520.000","-0.085","0.023","1.033"
"1530.000","-0.085","0.023","1.033"
"1540.000","-0.085","0.024","1.033"
"1550.000","-0.085","0.024","1.033"
"1560.000","-0.085","0.025","1.033"
"1570.000","-0.085","0.025","1.033"
"1580.000","-0.085","0.026","1.034"
"1590.000","-0.085","0.026","1.034"
"1600.000","-0.085","0.026","1.036"
"1610.000","-0.085","0.026","1.037"
"1620.000","-0.085","0.026","1.038"
"1630.000","-0.085","0.027","1.038"
"1640.000","-0.085","0.027","1.039"
"1650.000","-0.085","0.027","1.039"
"1660.000","-0.085","0.027","1.04"
"1670.000","-0.086","0.027","1.041"
"1680.000","-0.086","0.027","1.041"
"1690.000","-0.086","0.028","1.041"
"1700.000","-0.087","0.028","1.04"
"1710.000","-0.087","0.028","1.04"
"1720.000","-0.088","0.028","1.04"
"1730.000","-0.088","0.028","1.039"
"1740.000","-0.088","0.029","1.039"
"1750.000","-0.088","0.029","1.038"
"1760.000","-0.088","0.029","1.037"
"1770.000","-0.088","0.03","1.036"
"1780.000","-0.087","0.03","1.036"
"1790.000","-0.087","0.03","1.036"
"1800.000","-0.087","0.03","1.036"
"1810.000","-0.088","0.03","1.036"
"1820.000","-0.088","0.029","1.036"
"1830.000","-0.088","0.029","1.037"
"1840.000","-0.087","0.029","1.037"
"1850.000","-0.087","0.029","1.037"
"1860.000","-0.087","0.029","1.037"
"1870.000","-0.087","0.029","1.038"
"1880.000","-0.087","0.03","1.038"
"1890.000","-0.087","0.03","1.038"
"1900.000","-0.088","0.031","1.038"
"1910.000","-0.088","0.031","1.039"
"1920.000","-0.088","0.033","1.04"
"1930.000","-0.088","0.033","1.04"
"1940.000","-0.088","0.033","1.04"
"1950.000","-0.089","0.033","1.04"
"1960.000","-0.089","0.033","1.041"
"1970.000","-0.089","0.032","1.043"
"1980.000","-0.089","0.032","1.043"
"1990.000","-0.09","0.031","1.044"
"2000.000","-0.09","0.031","1.044"
"2010.000","-0.09","0.031","1.044"
"2020.000","-0.09","0.03","1.043"
"2030.000","-0.09","0.03","1.043"
"2040.000","-0.09","0.03","1.043"
"2050.000","-0.089","0.03","1.044"
"2060.000","-0.089","0.03","1.044"
"2070.000","-0.088","0.03","1.044"
"2080.000","-0.088","0.029","1.044"
"2090.000","-0.088","0.029","1.044"
"2100.000","-0.088","0.029","1.045"
"2110.000","-0.088","0.028","1.045"
"2120.000","-0.088","0.028","1.045"
"2130.000","-0.087","0.028","1.045"
"2140.000","-0.087","0.028","1.044"
"2150.000","-0.086","0.028","1.044"
"2160.000","-0.086","0.028","1.043"
"2170.000","-0.085","0.028","1.042"
"2180.000","-0.085","0.028","1.041"
"2190.000","-0.085","0.029","1.041"
"2200.000","-0.084","0.028","1.041"
"2210.000","-0.084","0.028","1.041"
"2220.000","-0.084","0.027","1.041"
"2230.000","-0.084","0.026","1.04"
"2240.000","-0.084","0.026","1.04"
"2250.000","-0.083","0.025","1.039"
"2260.000","-0.084","0.025","1.038"
"2270.000","-0.084","0.024","1.037"
"2280.000","-0.084","0.024","1.037"
"2290.000","-0.085","0.025","1.036"
"2300.000","-0.085","0.025","1.036"
"2310.000","-0.084","0.025","1.035"
"2320.000","-0.084","0.026","1.034"
"2330.000","-0.083","0.027","1.034"
"2340.000","-0.083","0.027","1.034"
"2350.000","-0.083","0.027","1.034"
"2360.000","-0.083","0.027","1.033"
"2370.000","-0.083","0.027","1.033"
"2380.000","-0.083","0.027","1.034"
"2390.000","-0.083","0.028","1.034"
"2400.000","-0.083","0.028","1.034"
"2410.000","-0.083","0.028","1.034"
"2420.000","-0.083","0.028","1.034"
"2430.000","-0.083","0.028","1.034"
"2440.000","-0.083","0.028","1.033"
"2450.000","-0.083","0.027","1.033"
"2460.000","-0.084","0.028","1.033"
"2470.000","-0.084","0.027","1.032"
"2480.000","-0.085","0.026","1.031"
"2490.000","-0.085","0.025","1.03"
"2500.000","-0.086","0.025","1.027"
"2510.000","-0.086","0.025","1.026"
"2520.000","-0.086","0.025","1.025"
"2530.000","-0.085","0.025","1.025"
"2540.000","-0.085","0.025","1.024"
"2550.000","-0.085","0.025","1.024"
"2560.000","-0.086","0.025","1.024"
"2570.000","-0.086","0.024","1.024"
"2580.000","-0.087","0.024","1.024"
"2590.000","-0.087","0.024","1.024"
"2600.000","-0.088","0.024","1.024"
"2610.000","-0.088","0.025","1.024"
"2620.000","-0.088","0.025","1.024"
"2630.000","-0.088","0.025","1.025"
"2640.000","-0.087","0.025","1.025"
"2650.000","-0.086","0.025","1.026"
"2660.000","-0.086","0.025","1.026"
"2670.000","-0.085","0.025","1.027"
"2680.000","-0.085","0.024","1.027"
"2690.000","-0.086","0.024","1.027"
"2700.000","-0.086","0.023","1.028"
"2710.000","-0.087","0.023","1.028"
"2720.000","-0.088","0.022","1.028"
"2730.000","-0.088","0.022","1.028"
"2740.000","-0.088","0.022","1.028"
"2750.000","-0.087","0.022","1.028"
"2760.000","-0.087","0.022","1.029"
"2770.000","-0.087","0.023","1.029"
"2780.000","-0.088","0.022","1.031"
"2790.000","-0.088","0.022","1.032"
"2800.000","-0.088","0.022","1.032"
"2810.000","-0.089","0.023","1.032"
"2820.000","-0.089","0.023","1.033"
"2830.000","-0.089","0.023","1.033"
"2840.000","-0.089","0.023","1.033"
"2850.000","-0.088","0.023","1.033"
"2860.000","-0.088","0.023","1.033"
"2870.000","-0.088","0.023","1.033"
"2880.000","-0.088","0.023","1.033"
"2890.000","-0.088","0.024","1.033"
"2900.000","-0.087","0.024","1.032"
"2910.000","-0.087","0.024","1.032"
"2920.000","-0.087","0.025","1.033"
"2930.000","-0.087","0.026","1.033"
"2940.000","-0.087","0.026","1.034"
"2950.000","-0.087","0.027","1.034"
"2960.000","-0.087","0.028","1.034"
"2970.000","-0.087","0.028","1.034"
"2980.000","-0.087","0.028","1.034"
"2990.000","-0.086","0.029","1.034"
"3000.000","-0.086","0.03","1.034"
"3010.000","-0.086","0.03","1.034"
"3020.000","-0.086","0.03","1.034"
"3030.000","-0.086","0.03","1.034"
"3040.000","-0.086","0.03","1.034"
"3050.000","-0.086","0.029","1.033"
"3060.000","-0.086","0.029","1.032"
"3070.000","-0.086","0.028","1.033"
"3080.000","-0.086","0.027","1.033"
"3090.000","-0.087","0.027","1.033"
"3100.000","-0.088","0.027","1.032"
"3110.000","-0.088","0.026","1.033"
"3120.000","-0.089","0.026","1.033"
"3130.000","-0.089","0.027","1.034"
"3140.000","-0.088","0.027","1.034"
"3150.000","-0.088","0.027","1.034"
"3160.000","-0.088","0.026","1.034"
"3170.000","-0.088","0.026","1.034"
"3180.000","-0.089","0.026","1.034"
"3190.000","-0.089","0.027","1.034"
"3200.000","-0.089","0.027","1.033"
"3210.000","-0.088","0.027","1.033"
"3220.000","-0.088","0.028","1.033"
"3230.000","-0.088","0.028","1.033"
"3240.000","-0.088","0.028","1.033"
"3250.000","-0.089","0.027","1.033"
"3260.000","-0.089","0.027","1.033"
"3270.000","-0.089","0.027","1.032"
"3280.000","-0.09","0.027","1.032"
"3290.000","-0.09","0.028","1.031"
"3300.000","-0.09","0.028","1.03"
"3310.000","-0.091","0.028","1.03"
"3320.000","-0.091","0.028","1.03"
"3330.000","-0.091","0.028","1.03"
"3340.000","-0.091","0.028","1.031"
"3350.000","-0.092","0.028","1.033"
"3360.000","-0.092","0.028","1.034"
"3370.000","-0.092","0.028","1.035"
"3380.000","-0.092","0.028","1.036"
"3390.000","-0.092","0.028","1.037"
"3400.000","-0.092","0.028","1.037"
"3410.000","-0.092","0.028","1.037"
"3420.000","-0.091","0.028","1.038"
"3430.000","-0.091","0.029","1.038"
"3440.000","-0.091","0.028","1.039"
"3450.000","-0.092","0.028","1.039"
"3460.000","-0.091","0.029","1.039"
"3470.000","-0.091","0.029","1.038"
"3480.000","-0.091","0.029","1.038"
"3490.000","-0.091","0.029","1.038"
"3500.000","-0.091","0.03","1.038"
"3510.000","-0.091","0.03","1.038"
"3520.000","-0.091","0.03","1.038"
"3530.000","-0.092","0.03","1.039"
"3540.000","-0.092","0.03","1.039"
"3550.000","-0.092","0.03","1.038"
"3560.000","-0.092","0.03","1.038"
"3570.000","-0.092","0.03","1.037"
"3580.000","-0.092","0.03","1.037"
"3590.000","-0.092","0.03","1.037"
"3600.000","-0.091","0.03","1.037"
"3610.000","-0.091","0.029","1.036"
"3620.000","-0.092","0.029","1.036"
"3630.000","-0.092","0.029","1.036"
"3640.000","-0.092","0.029","1.035"
"3650.000","-0.092","0.029","1.034"
"3660.000","-0.092","0.029","1.034"
"3670.000","-0.092","0.029","1.033"
"3680.000","-0.092","0.029","1.033"
"3690.000","-0.092","0.028","1.033"
"3700.000","-0.091","0.028","1.033"
"3710.000","-0.091","0.027","1.032"
"3720.000","-0.091","0.026","1.032"
"3730.000","-0.091","0.026","1.031"
"3740.000","-0.091","0.025","1.031"
"3750.000","-0.091","0.026","1.031"
"3760.000","-0.091","0.027","1.032"
"3770.000","-0.092","0.027","1.033"
"3780.000","-0.092","0.027","1.034"
"3790.000","-0.092","0.027","1.035"
"3800.000","-0.092","0.027","1.036"
"3810.000","-0.091","0.028","1.036"
"3820.000","-0.091","0.028","1.036"
"3830.000","-0.09","0.028","1.036"
"3840.000","-0.09","0.028","1.035"
"3850.000","-0.09","0.028","1.035"
"3860.000","-0.09","0.028","1.036"
"3870.000","-0.09","0.027","1.036"
"3880.000","-0.089","0.027","1.036"
"3890.000","-0.089","0.027","1.036"
"3900.000","-0.089","0.027","1.036"
"3910.000","-0.088","0.028","1.036"
"3920.000","-0.088","0.028","1.035"
"3930.000","-0.087","0.027","1.035"
"3940.000","-0.087","0.027","1.035"
"3950.000","-0.087","0.027","1.035"
"3960.000","-0.087","0.027","1.035"
"3970.000","-0.087","0.027","1.035"
"3980.000","-0.087","0.027","1.035"
"3990.000","-0.087","0.027","1.035"
"4000.000","-0.087","0.027","1.036"
"4010.000","-0.087","0.027","1.036"
"4020.000","-0.087","0.027","1.036"
"4030.000","-0.087","0.027","1.037"
"4040.000","-0.087","0.028","1.036"
"4050.000","-0.087","0.028","1.035"
"4060.000","-0.088","0.027","1.035"
"4070.000","-0.088","0.027","1.034"
"4080.000","-0.088","0.026","1.033"
"4090.000","-0.088","0.026","1.033"
"4100.000","-0.087","0.025","1.032"
"4110.000","-0.087","0.025","1.032"
"4120.000","-0.086","0.024","1.033"
"4130.000","-0.086","0.024","1.033"
"4140.000","-0.086","0.024","1.033"
"4150.000","-0.086","0.023","1.034"
"4160.000","-0.086","0.023","1.035"
"4170.000","-0.086","0.023","1.036"
"4180.000","-0.085","0.023","1.037"
"4190.000","-0.085","0.023","1.037"
"4200.000","-0.085","0.024","1.038"
"4210.000","-0.085","0.025","1.038"
"4220.000","-0.085","0.026","1.038"
"4230.000","-0.085","0.027","1.037"
"4240.000","-0.084","0.027","1.037"
"4250.000","-0.084","0.028","1.037"
"4260.000","-0.084","0.027","1.037"
"4270.000","-0.084","0.027","1.038"
"4280.000","-0.085","0.026","1.038"
"4290.000","-0.086","0.025","1.038"
"4300.000","-0.087","0.025","1.038"
"4310.000","-0.087","0.025","1.037"
"4320.000","-0.087","0.025","1.037"
"4330.000","-0.087","0.025","1.037"
"4340.000","-0.088","0.024","1.036"
"4350.000","-0.088","0.024","1.035"
"4360.000","-0.089","0.023","1.035"
"4370.000","-0.089","0.023","1.035"
"4380.000","-0.089","0.022","1.036"
"4390.000","-0.089","0.023","1.037"
"4400.000","-0.089","0.023","1.037"
"4410.000","-0.089","0.023","1.038"
"4420.000","-0.089","0.023","1.038"
"4430.000","-0.089","0.023","1.038"
"4440.000","-0.09","0.023","1.037"
"4450.000","-0.09","0.023","1.037"
"4460.000","-0.09","0.023","1.037"
"4470.000","-0.09","0.023","1.037"
"4480.000","-0.089","0.024","1.037"
"4490.000","-0.089","0.024","1.037"
"4500.000","-0.089","0.024","1.037"
"4510.000","-0.089","0.024","1.036"
"4520.000","-0.089","0.024","1.036"
"4530.000","-0.089","0.024","1.035"
"4540.000","-0.089","0.024","1.035"
"4550.000","-0.089","0.025","1.034"
"4560.000","-0.088","0.025","1.034"
"4570.000","-0.088","0.024","1.033"
"4580.000","-0.088","0.025","1.033"
"4590.000","-0.088","0.025","1.033"
"4600.000","-0.089","0.025","1.034"
"4610.000","-0.089","0.025","1.034"
"4620.000","-0.09","0.026","1.034"
"4630.000","-0.09","0.026","1.034"
"4640.000","-0.09","0.025","1.035"
"4650.000","-0.09","0.025","1.035"
"4660.000","-0.09","0.025","1.035"
"4670.000","-0.09","0.025","1.036"
"4680.000","-0.089","0.025","1.035"
"4690.000","-0.089","0.024","1.035"
"4700.000","-0.089","0.025","1.035"
"4710.000","-0.088","0.025","1.035"
"4720.000","-0.087","0.025","1.035"
"4730.000","-0.087","0.025","1.035"
"4740.000","-0.087","0.025","1.034"
"4750.000","-0.087","0.025","1.034"
"4760.000","-0.087","0.025","1.035"
"4770.000","-0.086","0.027","1.035"
"4780.000","-0.086","0.028","1.035"
"4790.000","-0.086","0.028","1.035"
"4800.000","-0.086","0.029","1.034"
"4810.000","-0.086","0.029","1.034"
"4820.000","-0.086","0.03","1.033"
"4830.000","-0.086","0.03","1.033"
"4840.000","-0.086","0.03","1.032"
"4850.000","-0.086","0.03","1.033"
"4860.000","-0.086","0.03","1.033"
"4870.000","-0.087","0.03","1.033"
"4880.000","-0.087","0.03","1.034"
"4890.000","-0.087","0.03","1.034"
"4900.000","-0.087","0.03","1.034"
"4910.000","-0.086","0.03","1.034"
"4920.000","-0.086","0.031","1.033"
"4930.000","-0.085","0.03","1.033"
"4940.000","-0.085","0.03","1.032"
"4950.000","-0.086","0.029","1.032"
"4960.000","-0.086","0.029","1.033"
"4970.000","-0.086","0.028","1.033"
"4980.000","-0.086","0.028","1.033"
"4990.000","-0.086","0.028","1.033"
"5000.000","-0.086","0.028","1.033"
"5010.000","-0.087","0.027","1.033"
"5020.000","-0.087","0.026","1.033"
"5030.000","-0.088","0.026","1.033"
"5040.000","-0.088","0.025","1.033"
"5050.000","-0.089","0.025","1.033"
"5060.000","-0.089","0.026","1.033"
"5070.000","-0.089","0.026","1.032"
"5080.000","-0.09","0.026","1.032"
"5090.000","-0.09","0.026","1.031"
"5100.000","-0.09","0.026","1.031"
"5110.000","-0.09","0.025","1.031"
"5120.000","-0.09","0.026","1.03"
"5130.000","-0.09","0.026","1.03"
"5140.000","-0.089","0.026","1.03"
"5150.000","-0.089","0.026","1.03"
"5160.000","-0.089","0.027","1.03"
"5170.000","-0.089","0.027","1.03"
"5180.000","-0.089","0.027","1.03"
"5190.000","-0.089","0.027","1.03"
"5200.000","-0.089","0.027","1.03"
"5210.000","-0.089","0.027","1.031"
"5220.000","-0.088","0.028","1.032"
"5230.000","-0.088","0.028","1.032"
"5240.000","-0.088","0.028","1.032"
"5250.000","-0.088","0.028","1.033"
"5260.000","-0.088","0.027","1.033"
"5270.000","-0.089","0.027","1.033"
"5280.000","-0.089","0.027","1.033"
"5290.000","-0.089","0.028","1.033"
"5300.000","-0.089","0.028","1.033"
"5310.000","-0.089","0.028","1.033"
"5320.000","-0.089","0.028","1.033"
"5330.000","-0.089","0.028","1.034"
"5340.000","-0.089","0.028","1.034"
"5350.000","-0.089","0.027","1.034"
"5360.000","-0.089","0.027","1.034"
"5370.000","-0.089","0.027","1.035"
"5380.000","-0.09","0.026","1.035"
"5390.000","-0.091","0.026","1.034"
"5400.000","-0.092","0.026","1.034"
"5410.000","-0.092","0.026","1.034"
"5420.000","-0.093","0.026","1.034"
"5430.000","-0.093","0.026","1.034"
"5440.000","-0.093","0.026","1.034"
"5450.000","-0.092","0.026","1.034"
"5460.000","-0.092","0.025","1.033"
"5470.000","-0.092","0.025","1.033"
"5480.000","-0.092","0.025","1.033"
"5490.000","-0.091","0.025","1.033"
"5500.000","-0.091","0.026","1.033"
"5510.000","-0.091","0.026","1.032"
"5520.000","-0.091","0.026","1.032"
"5530.000","-0.091","0.027","1.033"
"5540.000","-0.091","0.027","1.033"
"5550.000","-0.091","0.027","1.033"
"5560.000","-0.091","0.028","1.034"
"5570.000","-0.091","0.028","1.035"
"5580.000","-0.091","0.028","1.036"
"5590.000","-0.091","0.029","1.036"
"5600.000","-0.091","0.029","1.037"
"5610.000","-0.091","0.029","1.038"
"5620.000","-0.091","0.029","1.038"
"5630.000","-0.09","0.029","1.038"
"5640.000","-0.09","0.03","1.038"
"5650.000","-0.089","0.03","1.037"
"5660.000","-0.089","0.03","1.037"
"5670.000","-0.088","0.03","1.036"
"5680.000","-0.088","0.03","1.036"
"5690.000","-0.088","0.03","1.036"
"5700.000","-0.087","0.03","1.036"
"5710.000","-0.087","0.03","1.035"
"5720.000","-0.087","0.03","1.035"
"5730.000","-0.086","0.029","1.036"
"5740.000","-0.086","0.029","1.035"
"5750.000","-0.085","0.028","1.035"
"5760.000","-0.085","0.028","1.036"
"5770.000","-0.085","0.027","1.036"
"5781.000","-0.085","0.026","1.037"
"5790.000","-0.085","0.025","1.037"
"5800.000","-0.085","0.024","1.037"
"5810.000","-0.085","0.023","1.038"
"5820.000","-0.085","0.023","1.038"
"5830.000","-0.086","0.022","1.038"
"5840.000","-0.086","0.021","1.038"
"5850.000","-0.086","0.021","1.037"
"5860.000","-0.086","0.021","1.037"
"5870.000","-0.086","0.021","1.036"
"5880.000","-0.086","0.021","1.036"
"5890.000","-0.086","0.021","1.036"
"5900.000","-0.086","0.021","1.036"
"5910.000","-0.086","0.021","1.036"
"5920.000","-0.086","0.021","1.036"
"5930.000","-0.086","0.021","1.036"
"5940.000","-0.085","0.021","1.036"
"5950.000","-0.085","0.021","1.037"
"5960.000","-0.085","0.021","1.037"
"5970.000","-0.085","0.021","1.038"
"5980.000","-0.086","0.021","1.038"
"5990.000","-0.086","0.021","1.038"
"6000.000","-0.086","0.021","1.038"
"6010.000","-0.086","0.022","1.039"
"6020.000","-0.086","0.023","1.039"
"6030.000","-0.086","0.023","1.039"
"6040.000","-0.085","0.024","1.04"
"6050.000","-0.085","0.024","1.04"
"6060.000","-0.085","0.024","1.04"
"6070.000","-0.085","0.025","1.04"
"6080.000","-0.085","0.025","1.04"
"6090.000","-0.084","0.025","1.04"
"6100.000","-0.084","0.025","1.04"
"6110.000","-0.084","0.026","1.039"
"6120.000","-0.084","0.026","1.038"
"6130.000","-0.084","0.026","1.038"
"6140.000","-0.084","0.027","1.038"
"6150.000","-0.084","0.027","1.037"
"6160.000","-0.084","0.026","1.037"
"6170.000","-0.083","0.026","1.037"
"6180.000","-0.083","0.026","1.037"
"6190.000","-0.083","0.026","1.037"
"6200.000","-0.084","0.025","1.038"
"6210.000","-0.084","0.024","1.039"
"6220.000","-0.085","0.024","1.039"
"6230.000","-0.085","0.023","1.039"
"6240.000","-0.085","0.023","1.039"
"6250.000","-0.085","0.024","1.038"
"6260.000","-0.085","0.024","1.038"
"6270.000","-0.086","0.024","1.038"
"6280.000","-0.086","0.024","1.038"
"6290.000","-0.087","0.025","1.039"
"6300.000","-0.086","0.025","1.04"
"6310.000","-0.086","0.026","1.04"
"6320.000","-0.087","0.026","1.04"
"6330.000","-0.087","0.026","1.04"
"6340.000","-0.087","0.026","1.04"
"6350.000","-0.088","0.026","1.04"
"6360.000","-0.088","0.026","1.041"
"6370.000","-0.089","0.026","1.041"
"6380.000","-0.089","0.026","1.042"
"6390.000","-0.09","0.026","1.043"
"6400.000","-0.09","0.026","1.044"
"6410.000","-0.09","0.025","1.044"
"6420.000","-0.09","0.025","1.044"
"6430.000","-0.09","0.025","1.043"
"6440.000","-0.091","0.025","1.043"
"6450.000","-0.091","0.025","1.042"
"6460.000","-0.091","0.025","1.042"
"6470.000","-0.092","0.026","1.042"
"6480.000","-0.092","0.026","1.042"
"6490.000","-0.092","0.026","1.042"
"6500.000","-0.092","0.027","1.042"
"6510.000","-0.092","0.027","1.041"
"6520.000","-0.092","0.027","1.041"
"6530.000","-0.092","0.027","1.04"
"6540.000","-0.092","0.027","1.04"
"6550.000","-0.092","0.026","1.039"
"6560.000","-0.092","0.025","1.039"
"6570.000","-0.092","0.025","1.038"
"6580.000","-0.092","0.025","1.037"
"6590.000","-0.092","0.025","1.037"
"6600.000","-0.092","0.025","1.037"
"6610.000","-0.092","0.025","1.036"
"6620.000","-0.092","0.024","1.036"
"6630.000","-0.092","0.024","1.035"
"6640.000","-0.092","0.024","1.035"
"6650.000","-0.091","0.025","1.035"
"6660.000","-0.091","0.025","1.035"
"6670.000","-0.09","0.025","1.035"
"6680.000","-0.09","0.025","1.035"
"6690.000","-0.09","0.025","1.035"
"6700.000","-0.089","0.026","1.035"
"6710.000","-0.089","0.026","1.035"
"6720.000","-0.089","0.027","1.035"
"6730.000","-0.089","0.027","1.034"
"6740.000","-0.089","0.027","1.034"
"6750.000","-0.089","0.027","1.035"
"6760.000","-0.089","0.028","1.035"
"6770.000","-0.09","0.028","1.036"
"6780.000","-0.09","0.029","1.037"
"6790.000","-0.09","0.029","1.037"
"6800.000","-0.091","0.029","1.037"
"6810.000","-0.091","0.028","1.037"
"6820.000","-0.091","0.027","1.036"
"6830.000","-0.091","0.026","1.035"
"6840.000","-0.091","0.025","1.035"
"6850.000","-0.091","0.025","1.034"
"6860.000","-0.091","0.025","1.034"
"6870.000","-0.091","0.025","1.035"
"6880.000","-0.091","0.024","1.035"
"6890.000","-0.091","0.024","1.035"
"6900.000","-0.091","0.024","1.035"
"6910.000","-0.091","0.023","1.035"
"6920.000","-0.091","0.023","1.035"
"6930.000","-0.091","0.024","1.035"
"6940.000","-0.091","0.024","1.035"
"6950.000","-0.092","0.024","1.035"
"6960.000","-0.092","0.024","1.035"
"6970.000","-0.092","0.024","1.034"
"6980.000","-0.092","0.025","1.034"
"6990.000","-0.092","0.026","1.033"
"7000.000","-0.092","0.026","1.033"
"7010.000","-0.092","0.026","1.033"
